iso3c,production,reported_by_fao,year,country_application,nutrient,nearest,method,gapfilled
SPM,0,No,2016,7.28,P2O5,7.28,none,0
SXM,0,No,2016,7.28,P2O5,7.28,none,0
TCA,0,No,2016,7.28,P2O5,7.28,none,0
TKL,0,No,2016,7.28,P2O5,7.28,none,0
TUV,0,No,2016,7.28,P2O5,7.28,none,0
VIR,0,No,2016,7.28,P2O5,7.28,none,0
WSM,0,Yes,2016,29.51,P2O5,WSM,none,0
CHN,2267414909.013471,Yes,2017,11481647.76,P2O5,CHN,none,0
USA,1685696968.1634908,Yes,2017,3849405.7920000004,P2O5,USA,none,0
IND,1298334009.3600392,Yes,2017,6854100,P2O5,IND,none,0
RUS,393538249.3994526,Yes,2017,579232.7,P2O5,RUS,none,0
DEU,370973013.91670436,Yes,2017,187465.773,P2O5,DEU,none,0
IDN,342701278.9558128,Yes,2017,785221.8,P2O5,IDN,none,0
FRA,331406239.8252842,Yes,2017,405060.632,P2O5,FRA,none,0
PAK,305394562.04671705,Yes,2017,1257773,P2O5,PAK,none,0
AUS,294279917.9619316,Yes,2017,637971.3091500001,P2O5,AUS,none,0
EGY,276096501.37281895,Yes,2017,263100,P2O5,EGY,none,0
BRA,265053819.25387812,Yes,2017,4532841.9874599995,P2O5,BRA,none,0
THA,250650979.07415372,Yes,2017,425026.11,P2O5,THA,none,0
MEX,244714768.83693212,Yes,2017,683973,P2O5,MEX,none,0
CAN,213816256.9340958,Yes,2017,1023000,P2O5,CAN,none,0
ARG,200824807.52287441,Yes,2017,618703.83456,P2O5,ARG,none,0
VNM,175531253.24923196,Yes,2017,873003.55,P2O5,VNM,none,0
UKR,169486497.68667194,Yes,2017,356161.4,P2O5,UKR,none,0
IRN,129910329.12320079,Yes,2017,93949.5858,P2O5,IRN,none,0
ITA,127819881.1273082,Yes,2017,148150.705,P2O5,ITA,none,0
ESP,124586547.10772365,Yes,2017,392370.348,P2O5,ESP,none,0
PHL,122448932.7718554,Yes,2017,208514.83,P2O5,PHL,none,0
BGD,117668736.34127656,Yes,2017,642160,P2O5,BGD,none,0
MYS,113914676.43505079,Yes,2017,190889.36,P2O5,MYS,none,0
GBR,109019734.02652495,Yes,2017,175305,P2O5,GBR,none,0
POL,107416258.81941463,Yes,2017,304491.3,P2O5,POL,none,0
JPN,100319549.95629139,Yes,2017,338288.4,P2O5,JPN,none,0
COL,79846359.37517765,Yes,2017,244533.59,P2O5,COL,none,0
TUR,76049183.09535167,Yes,2017,754750,P2O5,TUR,none,0
NLD,70788056.33485001,Yes,2017,11545.857,P2O5,NLD,none,0
ROU,67355533.9592786,Yes,2017,130237.231,P2O5,ROU,none,0
UZB,66272017.93972518,Yes,2017,221309.48,P2O5,UZB,none,0
GTM,56733102.49160689,Yes,2017,52793.22,P2O5,GTM,none,0
ZAF,56112834.05497494,Yes,2017,249508,P2O5,ZAF,none,0
PER,51883022.74158923,Yes,2017,100297.88,P2O5,PER,none,0
MMR,47367605.74191096,Yes,2017,93682.08,P2O5,MMR,none,0
BLR,47182114.28745654,Yes,2017,77070.784,P2O5,BLR,none,0
DNK,44849307.75908263,Yes,2017,42856.69648,P2O5,DNK,none,0
MAR,44230673.90954738,Yes,2017,158300,P2O5,MAR,none,0
PRY,40807672.72664807,Yes,2017,214123.68,P2O5,PRY,none,0
BEL,37881620.430979386,Yes,2017,16870.35531,P2O5,BEL,none,0
SWE,37143224.497521594,Yes,2017,29626.22136,P2O5,SWE,none,0
ECU,36358870.95008872,Yes,2017,58146.34,P2O5,ECU,none,0
CHL,35358705.215926774,Yes,2017,97773.44251999998,P2O5,CHL,none,0
HUN,33193416.77833699,Yes,2017,106276.184,P2O5,HUN,none,0
KOR,33154489.12534804,Yes,2017,140611.75,P2O5,KOR,none,0
DZA,32143603.141003493,Yes,2017,58800,P2O5,DZA,none,0
GRC,31918293.246788524,Yes,2017,45904.738,P2O5,GRC,none,0
KAZ,29929723.955679696,Yes,2017,50329.63,P2O5,KAZ,none,0
CZE,29788124.38627481,Yes,2017,49742.569,P2O5,CZE,none,0
PRT,28506095.278970405,Yes,2017,36925.08549,P2O5,PRT,none,0
NPL,26876323.37709631,Yes,2017,40264.72,P2O5,NPL,none,0
CUB,26294904.08919849,Yes,2017,14106.51,P2O5,CUB,none,0
GHA,24756986.966226343,Yes,2017,45200,P2O5,GHA,none,0
SRB,22487966.389169283,Yes,2017,43503.5833656201,P2O5,SRB,none,0
NGA,22359247.217234705,Yes,2017,144700,P2O5,NGA,none,0
ETH,22181941.102866244,Yes,2017,173486.96,P2O5,ETH,none,0
LVA,20371689.546484135,Yes,2017,23267.019,P2O5,LVA,none,0
SDN,19222229.623063345,Yes,2017,4717.3,P2O5,SDN,none,0
TZA,19013640.007680494,Yes,2017,46566.23,P2O5,TZA,none,0
AUT,18718651.40663913,Yes,2017,28430.9649,P2O5,AUT,none,0
NIC,17610256.38688291,Yes,2017,22119.87,P2O5,NIC,none,0
PRK,17014139.914172295,No,2017,22119.87,P2O5,22119.87,none,0
VEN,15907817.17073627,Yes,2017,92200,P2O5,VEN,none,0
TWN,15451483.585332446,Yes,2017,118123.68,P2O5,TWN,none,0
AZE,14907447.192262892,Yes,2017,1329,P2O5,AZE,none,0
CHE,14525092.945975028,Yes,2017,13617.59,P2O5,CHE,none,0
FIN,14055662.784255108,Yes,2017,25244.24364,P2O5,FIN,none,0
NZL,13942387.220853884,Yes,2017,31920,P2O5,NZL,none,0
KGZ,13692151.529250788,Yes,2017,418.75,P2O5,KGZ,none,0
CMR,13637400.23891997,Yes,2017,9930.39,P2O5,CMR,none,0
KHM,13595715.82186319,Yes,2017,41369.95,P2O5,KHM,none,0
CIV,12955457.408819854,Yes,2017,43841.24,P2O5,CIV,none,0
HND,12780212.949240863,Yes,2017,34591.71,P2O5,HND,none,0
SAU,12683449.049103377,Yes,2017,93000,P2O5,SAU,none,0
MLI,12463161.338653237,Yes,2017,35062.47,P2O5,MLI,none,0
LTU,12354101.599334715,Yes,2017,48332.038,P2O5,LTU,none,0
TUN,12035264.377723213,Yes,2017,45600,P2O5,TUN,none,0
MDG,11867310.836907458,Yes,2017,3936.95,P2O5,MDG,none,0
LAO,11740312.049463883,No,2017,3936.95,P2O5,3936.95,none,0
AGO,11316164.06115643,Yes,2017,11948.84,P2O5,AGO,none,0
SVK,11271125.355770351,Yes,2017,20863.65038,P2O5,SVK,none,0
LKA,11254375.594190333,Yes,2017,19459.77,P2O5,LKA,none,0
AFG,11103174.046912694,Yes,2017,16656.69,P2O5,AFG,none,0
KEN,10772148.531103551,Yes,2017,160346.31,P2O5,KEN,none,0
NOR,10740117.096851815,Yes,2017,19976,P2O5,NOR,none,0
TKM,10726360.416745638,No,2017,19976,P2O5,19976,none,0
SYR,10559246.660225878,Yes,2017,3409.99,P2O5,SYR,none,0
ISR,10317064.779519146,Yes,2017,5843.99,P2O5,ISR,none,0
DOM,10152260.896133812,Yes,2017,20171.37,P2O5,DOM,none,0
TJK,9741323.549771942,Yes,2017,5948.88,P2O5,TJK,none,0
YEM,9554599.044593014,Yes,2017,930.77,P2O5,YEM,none,0
SWZ,9477485.681020593,No,2017,930.77,P2O5,930.77,none,0
IRL,9129797.634830145,Yes,2017,106251.87504,P2O5,IRL,none,0
MWI,8903642.548293917,Yes,2017,24073.31,P2O5,MWI,none,0
SLV,8782144.894177927,Yes,2017,14882.69,P2O5,SLV,none,0
BOL,8670978.747869343,Yes,2017,15723.74,P2O5,BOL,none,0
MDA,8538527.205399537,Yes,2017,28587.06,P2O5,MDA,none,0
BGR,7926581.878972925,Yes,2017,60910.081849999995,P2O5,BGR,none,0
URY,7816526.595472928,Yes,2017,142423.64,P2O5,URY,none,0
EST,7745325.367166781,Yes,2017,8365.195,P2O5,EST,none,0
IRQ,7661246.997111124,Yes,2017,65444.34,P2O5,IRQ,none,0
HRV,7451541.9081978705,Yes,2017,30659.496,P2O5,HRV,none,0
ZMB,7340673.0285031125,Yes,2017,37342.68,P2O5,ZMB,none,0
ZWE,7083056.152574739,Yes,2017,41400,P2O5,ZWE,none,0
CRI,6996794.074496098,Yes,2017,20459.34,P2O5,CRI,none,0
COD,6643288.819602948,Yes,2017,1534.29,P2O5,COD,none,0
BEN,6277503.905782782,Yes,2017,0,P2O5,BEN,none,0
UGA,6191792.702472046,Yes,2017,3962.26,P2O5,UGA,none,0
ALB,6057152.999387405,Yes,2017,21263.69,P2O5,ALB,none,0
MOZ,5544543.034773104,Yes,2017,4187.74,P2O5,MOZ,none,0
NER,5324185.605239309,Yes,2017,155.08,P2O5,NER,none,0
PNG,5249871.930766702,Yes,2017,2159.17,P2O5,PNG,none,0
ARM,5225264.465244473,Yes,2017,23,P2O5,ARM,none,0
GUY,4954922.981898397,Yes,2017,3492.47,P2O5,GUY,none,0
SEN,4899747.942125075,Yes,2017,38612.41,P2O5,SEN,none,0
HTI,4721179.39972458,No,2017,38612.41,P2O5,38612.41,none,0
BIH,4210665.446934637,Yes,2017,10948.31,P2O5,BIH,none,0
BFA,3923855.232149631,Yes,2017,25222.34,P2O5,BFA,none,0
JOR,3895682.771797947,Yes,2017,717,P2O5,JOR,none,0
LBN,3502117.49785091,Yes,2017,7900,P2O5,LBN,none,0
MUS,3487113.817627549,Yes,2017,4448,P2O5,MUS,none,0
ARE,3460651.270073656,Yes,2017,4150.96,P2O5,ARE,none,0
LBY,3425715.4297097246,Yes,2017,18777.05,P2O5,LBY,none,0
PAN,3267217.61708053,Yes,2017,11875.23,P2O5,PAN,none,0
BDI,2748742.92866233,Yes,2017,6541.2,P2O5,BDI,none,0
SVN,2525702.7958724904,Yes,2017,8210.315279999999,P2O5,SVN,none,0
RWA,2396067.7596552595,Yes,2017,12481.43,P2O5,RWA,none,0
OMN,2233642.493901007,Yes,2017,3447,P2O5,OMN,none,0
GIN,2037378.3660401627,Yes,2017,6974.04,P2O5,GIN,none,0
JAM,1927771.3420681953,Yes,2017,1634.26,P2O5,JAM,none,0
GEO,1714112.967168633,Yes,2017,4375.8,P2O5,GEO,none,0
MKD,1678187.252377656,Yes,2017,4337.49,P2O5,MKD,none,0
TCD,1631199.0443771405,No,2017,4337.49,P2O5,4337.49,none,0
XKO,1505488.8990551075,No,2017,1167.31,P2O5,1167.31,none,0
LUX,1461422.4844591722,Yes,2017,1049.41169,P2O5,LUX,none,0
MNE,1338660.950568848,Yes,2017,548.99,P2O5,MNE,none,0
TGO,1158866.0873362347,Yes,2017,381.32,P2O5,TGO,none,0
SOM,1038368.1028475016,No,2017,4977.01,P2O5,4977.01,none,0
CYP,1030471.4808870537,Yes,2017,4474.331990000001,P2O5,CYP,none,0
SLE,1028081.6690776274,No,2017,4977.01,P2O5,4977.01,none,0
FJI,1011223.8870821148,Yes,2017,2874.56,P2O5,FJI,none,0
SUR,878341.9295825958,Yes,2017,1398.07,P2O5,SUR,none,0
COG,817013.5914447829,Yes,2017,385.84,P2O5,COG,none,0
MNG,708403.239158292,Yes,2017,633.75,P2O5,MNG,none,0
GNB,582822.1520262472,No,2017,5708.08,P2O5,5708.08,none,0
GAB,472134.8084433824,Yes,2017,5708.08,P2O5,GAB,none,0
MRT,465262.4154650011,No,2017,5708.08,P2O5,5708.08,none,0
LBR,403184.49088207074,No,2017,600,P2O5,600,none,0
QAT,368794.1200319603,Yes,2017,600,P2O5,QAT,none,0
TLS,345131.65923787653,No,2017,2195.63,P2O5,2195.63,none,0
KWT,329516.8733068891,Yes,2017,2195.63,P2O5,KWT,none,0
CAF,311807.46240679733,Yes,2017,67.7,P2O5,CAF,none,0
BTN,211961.66956338336,Yes,2017,248.32,P2O5,BTN,none,0
GMB,164120.41320878267,Yes,2017,39.55,P2O5,GMB,none,0
ERI,157223.43264709655,Yes,2017,0,P2O5,ERI,none,0
XMI,147685.73278356518,Yes,2017,0,P2O5,XMI,none,0
SSD,121669.49473145345,No,2017,0,P2O5,0,none,0
CXR,112599.20039215684,No,2017,10189.08,P2O5,10189.08,none,0
ALA,90919.16266685673,No,2017,9159.98292,P2O5,10189.08,none,0
LSO,88594.53884182841,No,2017,10189.08,P2O5,10189.08,none,0
BLZ,83628.44249719381,Yes,2017,10189.08,P2O5,BLZ,none,0
BHR,81095.11913231015,Yes,2017,70.34,P2O5,BHR,none,0
MLT,69660.46047009453,Yes,2017,112.95036,P2O5,MLT,none,0
"NAM",66674.56633578241,Yes,2017,722.05,P2O5,"NAM",none,0
BRN,38542.701472287066,Yes,2017,232,P2O5,BRN,none,0
TTO,36921.29870283604,Yes,2017,400,P2O5,TTO,none,0
GNQ,35972.30806827545,No,2017,400,P2O5,400,none,0
PRI,28662.257500866424,No,2017,1655.9,P2O5,1655.9,none,0
GUF,26967.58330526948,No,2017,1655.9,P2O5,1655.9,none,0
BWA,24817.926067456105,Yes,2017,1655.9,P2O5,BWA,none,0
GLP,23751.10955373943,No,2017,1655.9,P2O5,1655.9,none,0
DJI,22681.95148062706,No,2017,1655.9,P2O5,1655.9,none,0
GRD,21957.41449737549,No,2017,1655.9,P2O5,1655.9,none,0
SGP,20506.614683747295,No,2017,455.86,P2O5,455.86,none,0
SLB,17624.222730457783,No,2017,455.86,P2O5,455.86,none,0
MTQ,17572.376029849052,No,2017,455.86,P2O5,455.86,none,0
VUT,16904.80774780363,No,2017,455.86,P2O5,455.86,none,0
BHS,16526.3634185791,Yes,2017,455.86,P2O5,BHS,none,0
ISL,8912.380160093307,Yes,2017,2046,P2O5,ISL,none,0
NCL,7881.618533998728,Yes,2017,396,P2O5,NCL,none,0
JEY,6522.582320484483,No,2017,164.81,P2O5,164.81,none,0
BRB,5771.393712043762,Yes,2017,164.81,P2O5,BRB,none,0
GGY,5565.868829096662,Yes,2017,0,P2O5,GGY,none,0
DMA,5268.732059001923,Yes,2017,104.84,P2O5,DMA,none,0
LCA,3284.654992580414,Yes,2017,135.8,P2O5,LCA,none,0
STP,2771.982379555702,No,2017,45.66,P2O5,45.66,none,0
TON,2357.369364261627,Yes,2017,45.66,P2O5,TON,none,0
GUM,2163.8583984375,No,2017,45.66,P2O5,45.66,none,0
BMU,1939.9529418945312,Yes,2017,15.15,P2O5,BMU,none,0
PYF,1880.0881591588259,Yes,2017,186.65,P2O5,PYF,none,0
VCT,1753.1834526062012,No,2017,186.65,P2O5,186.65,none,0
ATG,1300.8822555541992,Yes,2017,6.51,P2O5,ATG,none,0
MSR,597.2594909667969,No,2017,9.63,P2O5,9.63,none,0
FSM,377.7010202407837,No,2017,9.63,P2O5,9.63,none,0
NIU,365.32257080078125,No,2017,9.63,P2O5,9.63,none,0
KIR,362.8517019748688,No,2017,9.63,P2O5,9.63,none,0
PSE,259.6483723522413,No,2017,9.63,P2O5,9.63,none,0
KNA,254.51612854003903,Yes,2017,9.63,P2O5,KNA,none,0
VGB,169.47203826904297,No,2017,9.63,P2O5,9.63,none,0
AND,124.50000250339507,No,2017,22.03,P2O5,22.03,none,0
ESH,124.03519773483276,No,2017,22.03,P2O5,22.03,none,0
WLF,74.63145104050636,No,2017,22.03,P2O5,22.03,none,0
SYC,51.590001583099365,Yes,2017,22.03,P2O5,SYC,none,0
CYM,18.799999237060547,No,2017,4.34,P2O5,4.34,none,0
HKG,7.1721498655297875,No,2017,4.166399999999999,P2O5,4.34,none,0
ABW,0,No,2017,4.34,P2O5,4.34,none,0
AIA,0,No,2017,4.34,P2O5,4.34,none,0
ASM,0,No,2017,4.34,P2O5,4.34,none,0
BES,0,No,2017,4.34,P2O5,4.34,none,0
BLM,0,No,2017,4.34,P2O5,4.34,none,0
CCK,0,No,2017,4.34,P2O5,4.34,none,0
COK,0,Yes,2017,4.34,P2O5,COK,none,0
COM,0,No,2017,4.34,P2O5,4.34,none,0
CPV,0,No,2017,4.34,P2O5,4.34,none,0
CUW,0,No,2017,4.34,P2O5,4.34,none,0
FLK,0,No,2017,4.34,P2O5,4.34,none,0
FRO,0,No,2017,3.9016599999999997,P2O5,4.34,none,0
GIB,0,No,2017,3.9016599999999997,P2O5,4.34,none,0
GRL,0,No,2017,4.34,P2O5,4.34,none,0
IMN,0,No,2017,4.34,P2O5,4.34,none,0
IOT,0,No,2017,4.34,P2O5,4.34,none,0
LIE,0,No,2017,4.34,P2O5,4.34,none,0
MAC,0,No,2017,4.166399999999999,P2O5,4.34,none,0
MAF,0,No,2017,4.34,P2O5,4.34,none,0
MCO,0,No,2017,4.34,P2O5,4.34,none,0
MDV,0,Yes,2017,58.95,P2O5,MDV,none,0
MHL,0,No,2017,4.34,P2O5,4.34,none,0
MNP,0,No,2017,4.34,P2O5,4.34,none,0
MYT,0,No,2017,4.34,P2O5,4.34,none,0
NFK,0,No,2017,4.34,P2O5,4.34,none,0
NRU,0,Yes,2017,0,P2O5,NRU,none,0
PCN,0,No,2017,4.34,P2O5,4.34,none,0
PLW,0,No,2017,4.34,P2O5,4.34,none,0
REU,0,No,2017,4.34,P2O5,4.34,none,0
SHN,0,No,2017,4.34,P2O5,4.34,none,0
SJM,0,No,2017,3.9016599999999997,P2O5,4.34,none,0
SMR,0,No,2017,4.34,P2O5,4.34,none,0
SPM,0,No,2017,4.34,P2O5,4.34,none,0
SXM,0,No,2017,4.34,P2O5,4.34,none,0
TCA,0,No,2017,4.34,P2O5,4.34,none,0
TKL,0,No,2017,4.34,P2O5,4.34,none,0
TUV,0,No,2017,4.34,P2O5,4.34,none,0
VIR,0,No,2017,4.34,P2O5,4.34,none,0
WSM,0,Yes,2017,8.47,P2O5,WSM,none,0
CHN,2267414909.013471,Yes,2018,10492694.4,P2O5,CHN,none,0
USA,1685696968.1634908,Yes,2018,3823278.5952000003,P2O5,USA,none,0
IND,1298334009.3600392,Yes,2018,6967900,P2O5,IND,none,0
RUS,393538249.3994526,Yes,2018,589647.792,P2O5,RUS,none,0
DEU,370973013.91670436,Yes,2018,180841.941,P2O5,DEU,none,0
IDN,342701278.9558128,Yes,2018,816679.34,P2O5,IDN,none,0
FRA,331406239.8252842,Yes,2018,386950.277,P2O5,FRA,none,0
PAK,305394562.04671705,Yes,2018,1257773,P2O5,PAK,none,0
AUS,294279917.9619316,Yes,2018,621594.81825,P2O5,AUS,none,0
EGY,276096501.37281895,Yes,2018,222800,P2O5,EGY,none,0
BRA,265053819.25387812,Yes,2018,5060976.0733199995,P2O5,BRA,none,0
THA,250650979.07415372,Yes,2018,367750.11,P2O5,THA,none,0
MEX,244714768.83693212,Yes,2018,826309,P2O5,MEX,none,0
CAN,213816256.9340958,Yes,2018,1130000,P2O5,CAN,none,0
ARG,200824807.52287441,Yes,2018,665634.63582,P2O5,ARG,none,0
VNM,175531253.24923196,Yes,2018,750301.85,P2O5,VNM,none,0
UKR,169486497.68667194,Yes,2018,402140.06,P2O5,UKR,none,0
IRN,129910329.12320079,Yes,2018,93949.5858,P2O5,IRN,none,0
ITA,127819881.1273082,Yes,2018,147243.614,P2O5,ITA,none,0
ESP,124586547.10772365,Yes,2018,382938.04,P2O5,ESP,none,0
PHL,122448932.7718554,Yes,2018,132990,P2O5,PHL,none,0
BGD,117668736.34127656,Yes,2018,710240,P2O5,BGD,none,0
MYS,113914676.43505079,Yes,2018,172947.51,P2O5,MYS,none,0
GBR,109019734.02652495,Yes,2018,169012,P2O5,GBR,none,0
POL,107416258.81941463,Yes,2018,308806.5,P2O5,POL,none,0
JPN,100319549.95629139,Yes,2018,322547.4,P2O5,JPN,none,0
COL,79846359.37517765,Yes,2018,222604.43,P2O5,COL,none,0
TUR,76049183.09535167,Yes,2018,521058,P2O5,TUR,none,0
NLD,70788056.33485001,Yes,2018,11600.696,P2O5,NLD,none,0
ROU,67355533.9592786,Yes,2018,169381.489,P2O5,ROU,none,0
UZB,66272017.93972518,Yes,2018,221309.48,P2O5,UZB,none,0
GTM,56733102.49160689,Yes,2018,52789.55,P2O5,GTM,none,0
ZAF,56112834.05497494,Yes,2018,231725.9,P2O5,ZAF,none,0
PER,51883022.74158923,Yes,2018,74965.26,P2O5,PER,none,0
MMR,47367605.74191096,Yes,2018,147409,P2O5,MMR,none,0
BLR,47182114.28745654,Yes,2018,104003.214,P2O5,BLR,none,0
DNK,44849307.75908263,Yes,2018,30533.33933,P2O5,DNK,none,0
MAR,44230673.90954738,Yes,2018,132100,P2O5,MAR,none,0
PRY,40807672.72664807,Yes,2018,221548,P2O5,PRY,none,0
BEL,37881620.430979386,Yes,2018,17411.832,P2O5,BEL,none,0
SWE,37143224.497521594,Yes,2018,29416.179,P2O5,SWE,none,0
ECU,36358870.95008872,Yes,2018,56130.21,P2O5,ECU,none,0
CHL,35358705.215926774,Yes,2018,100675.30772,P2O5,CHL,none,0
HUN,33193416.77833699,Yes,2018,105321.446,P2O5,HUN,none,0
KOR,33154489.12534804,Yes,2018,143624.45,P2O5,KOR,none,0
DZA,32143603.141003493,Yes,2018,58800,P2O5,DZA,none,0
GRC,31918293.246788524,Yes,2018,53335.97988,P2O5,GRC,none,0
KAZ,29929723.955679696,Yes,2018,38293.63,P2O5,KAZ,none,0
CZE,29788124.38627481,Yes,2018,46242.762,P2O5,CZE,none,0
PRT,28506095.278970405,Yes,2018,33598.57872,P2O5,PRT,none,0
NPL,26876323.37709631,Yes,2018,48584.74,P2O5,NPL,none,0
CUB,26294904.08919849,Yes,2018,7684.21,P2O5,CUB,none,0
GHA,24756986.966226343,Yes,2018,30700,P2O5,GHA,none,0
SRB,22487966.389169283,Yes,2018,20870.1135567892,P2O5,SRB,none,0
NGA,22359247.217234705,Yes,2018,136100,P2O5,NGA,none,0
ETH,22181941.102866244,Yes,2018,164365.2,P2O5,ETH,none,0
LVA,20371689.546484135,Yes,2018,23638.306,P2O5,LVA,none,0
SDN,19222229.623063345,Yes,2018,4708.93,P2O5,SDN,none,0
TZA,19013640.007680494,Yes,2018,57285.12,P2O5,TZA,none,0
AUT,18718651.40663913,Yes,2018,25589.18994,P2O5,AUT,none,0
NIC,17610256.38688291,Yes,2018,13782.69,P2O5,NIC,none,0
PRK,17014139.914172295,No,2018,13782.69,P2O5,13782.69,none,0
VEN,15907817.17073627,Yes,2018,95700,P2O5,VEN,none,0
TWN,15451483.585332446,Yes,2018,116944.33,P2O5,TWN,none,0
AZE,14907447.192262892,Yes,2018,3.25,P2O5,AZE,none,0
CHE,14525092.945975028,Yes,2018,14197.14,P2O5,CHE,none,0
FIN,14055662.784255108,Yes,2018,22763.578999999998,P2O5,FIN,none,0
NZL,13942387.220853884,Yes,2018,32550,P2O5,NZL,none,0
KGZ,13692151.529250788,Yes,2018,2195,P2O5,KGZ,none,0
CMR,13637400.23891997,Yes,2018,9407.94,P2O5,CMR,none,0
KHM,13595715.82186319,Yes,2018,38064.91,P2O5,KHM,none,0
CIV,12955457.408819854,Yes,2018,26689.41,P2O5,CIV,none,0
HND,12780212.949240863,Yes,2018,39277.66,P2O5,HND,none,0
SAU,12683449.049103377,Yes,2018,93000,P2O5,SAU,none,0
MLI,12463161.338653237,Yes,2018,35062.47,P2O5,MLI,none,0
LTU,12354101.599334715,Yes,2018,46173.539,P2O5,LTU,none,0
TUN,12035264.377723213,Yes,2018,55100,P2O5,TUN,none,0
MDG,11867310.836907458,Yes,2018,4642.05,P2O5,MDG,none,0
LAO,11740312.049463883,No,2018,4642.05,P2O5,4642.05,none,0
AGO,11316164.06115643,Yes,2018,6390.65,P2O5,AGO,none,0
SVK,11271125.355770351,Yes,2018,23078.912239999998,P2O5,SVK,none,0
LKA,11254375.594190333,Yes,2018,40972.94,P2O5,LKA,none,0
AFG,11103174.046912694,Yes,2018,12319.04,P2O5,AFG,none,0
KEN,10772148.531103551,Yes,2018,131271.93,P2O5,KEN,none,0
NOR,10740117.096851815,Yes,2018,20380,P2O5,NOR,none,0
TKM,10726360.416745638,No,2018,20380,P2O5,20380,none,0
SYR,10559246.660225878,Yes,2018,3227.8,P2O5,SYR,none,0
ISR,10317064.779519146,Yes,2018,6100,P2O5,ISR,none,0
DOM,10152260.896133812,Yes,2018,29903.87,P2O5,DOM,none,0
TJK,9741323.549771942,Yes,2018,3307.42,P2O5,TJK,none,0
YEM,9554599.044593014,Yes,2018,400.34,P2O5,YEM,none,0
SWZ,9477485.681020593,No,2018,400.34,P2O5,400.34,none,0
IRL,9129797.634830145,Yes,2018,116274.52937,P2O5,IRL,none,0
MWI,8903642.548293917,Yes,2018,23660.46,P2O5,MWI,none,0
SLV,8782144.894177927,Yes,2018,14597.95,P2O5,SLV,none,0
BOL,8670978.747869343,Yes,2018,12847.96,P2O5,BOL,none,0
MDA,8538527.205399537,Yes,2018,23898.71,P2O5,MDA,none,0
BGR,7926581.878972925,Yes,2018,68570.71256999999,P2O5,BGR,none,0
URY,7816526.595472928,Yes,2018,152901.18,P2O5,URY,none,0
EST,7745325.367166781,Yes,2018,8363.397,P2O5,EST,none,0
IRQ,7661246.997111124,Yes,2018,95928.4,P2O5,IRQ,none,0
HRV,7451541.9081978705,Yes,2018,32046.653,P2O5,HRV,none,0
ZMB,7340673.0285031125,Yes,2018,36831.26,P2O5,ZMB,none,0
ZWE,7083056.152574739,Yes,2018,45800,P2O5,ZWE,none,0
CRI,6996794.074496098,Yes,2018,16687.41,P2O5,CRI,none,0
COD,6643288.819602948,Yes,2018,972.63,P2O5,COD,none,0
BEN,6277503.905782782,Yes,2018,27580.29,P2O5,BEN,none,0
UGA,6191792.702472046,Yes,2018,6141.73,P2O5,UGA,none,0
ALB,6057152.999387405,Yes,2018,13358.07,P2O5,ALB,none,0
MOZ,5544543.034773104,Yes,2018,4165.27,P2O5,MOZ,none,0
NER,5324185.605239309,Yes,2018,155.08,P2O5,NER,none,0
PNG,5249871.930766702,Yes,2018,2860.65,P2O5,PNG,none,0
ARM,5225264.465244473,Yes,2018,23,P2O5,ARM,none,0
GUY,4954922.981898397,Yes,2018,4576.03,P2O5,GUY,none,0
SEN,4899747.942125075,Yes,2018,11957.87,P2O5,SEN,none,0
HTI,4721179.39972458,No,2018,11957.87,P2O5,11957.87,none,0
BIH,4210665.446934637,Yes,2018,7925.8,P2O5,BIH,none,0
BFA,3923855.232149631,Yes,2018,22853.6,P2O5,BFA,none,0
JOR,3895682.771797947,Yes,2018,1617,P2O5,JOR,none,0
LBN,3502117.49785091,Yes,2018,12100,P2O5,LBN,none,0
MUS,3487113.817627549,Yes,2018,2435.28,P2O5,MUS,none,0
ARE,3460651.270073656,Yes,2018,4150.96,P2O5,ARE,none,0
LBY,3425715.4297097246,Yes,2018,12610.28,P2O5,LBY,none,0
PAN,3267217.61708053,Yes,2018,7394.61,P2O5,PAN,none,0
BDI,2748742.92866233,Yes,2018,9689.37,P2O5,BDI,none,0
SVN,2525702.7958724904,Yes,2018,8209.668,P2O5,SVN,none,0
RWA,2396067.7596552595,Yes,2018,7867.02,P2O5,RWA,none,0
OMN,2233642.493901007,Yes,2018,3081.12,P2O5,OMN,none,0
GIN,2037378.3660401627,Yes,2018,7958.25,P2O5,GIN,none,0
JAM,1927771.3420681953,Yes,2018,1634.17,P2O5,JAM,none,0
GEO,1714112.967168633,Yes,2018,3643.33,P2O5,GEO,none,0
MKD,1678187.252377656,Yes,2018,4127.2,P2O5,MKD,none,0
TCD,1631199.0443771405,No,2018,4127.2,P2O5,4127.2,none,0
XKO,1505488.8990551075,No,2018,908,P2O5,908,none,0
LUX,1461422.4844591722,Yes,2018,816.292,P2O5,LUX,none,0
MNE,1338660.950568848,Yes,2018,501.5,P2O5,MNE,none,0
TGO,1158866.0873362347,Yes,2018,10254.66,P2O5,TGO,none,0
SOM,1038368.1028475016,No,2018,5192.36,P2O5,5192.36,none,0
CYP,1030471.4808870537,Yes,2018,4667.93164,P2O5,CYP,none,0
SLE,1028081.6690776274,No,2018,5192.36,P2O5,5192.36,none,0
FJI,1011223.8870821148,Yes,2018,1584.49,P2O5,FJI,none,0
