iso3c,year,nutrient,country_application
VGB,2015,K2O,0
VGB,2015,N,0
VGB,2015,P2O5,0
VGB,2016,K2O,0
VGB,2016,N,0
VGB,2016,P2O5,0
VGB,2017,K2O,0
VGB,2017,N,0
VGB,2017,P2O5,0
VGB,2018,K2O,0
VGB,2018,N,0
VGB,2018,P2O5,0
VGB,2019,K2O,0
VGB,2019,N,0
VGB,2019,P2O5,0
VIR,2010,K2O,0
VIR,2010,N,0
VIR,2010,P2O5,0
VIR,2011,K2O,0
VIR,2011,N,0
VIR,2011,P2O5,0
VIR,2012,K2O,0
VIR,2012,N,0
VIR,2012,P2O5,0
VIR,2013,K2O,0
VIR,2013,N,0
VIR,2013,P2O5,0
VIR,2014,K2O,0
VIR,2014,N,0
VIR,2014,P2O5,0
VIR,2015,K2O,0
VIR,2015,N,0
VIR,2015,P2O5,0
VIR,2016,K2O,0
VIR,2016,N,0
VIR,2016,P2O5,0
VIR,2017,K2O,0
VIR,2017,N,0
VIR,2017,P2O5,0
VIR,2018,K2O,0
VIR,2018,N,0
VIR,2018,P2O5,0
VIR,2019,K2O,0
VIR,2019,N,0
VIR,2019,P2O5,0
VUT,2010,K2O,0
VUT,2010,N,0
VUT,2010,P2O5,0
VUT,2011,K2O,0
VUT,2011,N,0
VUT,2011,P2O5,0
VUT,2012,K2O,0
VUT,2012,N,0
VUT,2012,P2O5,0
VUT,2013,K2O,0
VUT,2013,N,0
VUT,2013,P2O5,0
VUT,2014,K2O,0
VUT,2014,N,0
VUT,2014,P2O5,0
VUT,2015,K2O,0
VUT,2015,N,0
VUT,2015,P2O5,0
VUT,2016,K2O,0
VUT,2016,N,0
VUT,2016,P2O5,0
VUT,2017,K2O,0
VUT,2017,N,0
VUT,2017,P2O5,0
VUT,2018,K2O,0
VUT,2018,N,0
VUT,2018,P2O5,0
VUT,2019,K2O,0
VUT,2019,N,0
VUT,2019,P2O5,0
WLF,2010,K2O,0
WLF,2010,N,0
WLF,2010,P2O5,0
WLF,2011,K2O,0
WLF,2011,N,0
WLF,2011,P2O5,0
WLF,2012,K2O,0
WLF,2012,N,0
WLF,2012,P2O5,0
WLF,2013,K2O,0
WLF,2013,N,0
WLF,2013,P2O5,0
WLF,2014,K2O,0
WLF,2014,N,0
WLF,2014,P2O5,0
WLF,2015,K2O,0
WLF,2015,N,0
WLF,2015,P2O5,0
WLF,2016,K2O,0
WLF,2016,N,0
WLF,2016,P2O5,0
WLF,2017,K2O,0
WLF,2017,N,0
WLF,2017,P2O5,0
WLF,2018,K2O,0
WLF,2018,N,0
WLF,2018,P2O5,0
WLF,2019,K2O,0
WLF,2019,N,0
WLF,2019,P2O5,0
XKO,2010,K2O,0
XKO,2010,N,0
XKO,2010,P2O5,0
XKO,2011,K2O,0
XKO,2011,N,0
XKO,2011,P2O5,0
XKO,2012,K2O,0
XKO,2012,N,0
XKO,2012,P2O5,0
XKO,2013,K2O,0
XKO,2013,N,0
XKO,2013,P2O5,0
XKO,2014,K2O,0
XKO,2014,N,0
XKO,2014,P2O5,0
XKO,2015,K2O,0
XKO,2015,N,0
XKO,2015,P2O5,0
XKO,2016,K2O,0
XKO,2016,N,0
XKO,2016,P2O5,0
XKO,2017,K2O,0
XKO,2017,N,0
XKO,2017,P2O5,0
XKO,2018,K2O,0
XKO,2018,N,0
XKO,2018,P2O5,0
XKO,2019,K2O,0
XKO,2019,N,0
XKO,2019,P2O5,0
AFG,2010,N,0
AFG,2011,N,0
AFG,2012,N,0
AFG,2013,N,0
AFG,2014,N,0
AFG,2015,N,0
AFG,2016,N,0
AFG,2017,N,0
AFG,2018,N,0
AFG,2019,N,0
AFG,2010,P2O5,0
AFG,2011,P2O5,0
AFG,2012,P2O5,0
AFG,2013,P2O5,0
AFG,2014,P2O5,0
AFG,2015,P2O5,0
AFG,2016,P2O5,0
AFG,2017,P2O5,0
AFG,2018,P2O5,0
AFG,2019,P2O5,0
AFG,2010,K2O,0
AFG,2011,K2O,0
AFG,2012,K2O,0
AFG,2013,K2O,0
AFG,2014,K2O,0
AFG,2015,K2O,0
AFG,2016,K2O,0
AFG,2017,K2O,0
AFG,2018,K2O,0
AFG,2019,K2O,0
ALB,2010,N,0
ALB,2011,N,0
ALB,2012,N,0
ALB,2013,N,0
ALB,2014,N,0
ALB,2015,N,0
ALB,2016,N,0
ALB,2017,N,0
ALB,2018,N,0
ALB,2019,N,0
ALB,2010,P2O5,0
ALB,2011,P2O5,0
ALB,2012,P2O5,0
ALB,2013,P2O5,0
ALB,2014,P2O5,0
ALB,2015,P2O5,0
ALB,2016,P2O5,0
ALB,2017,P2O5,0
ALB,2018,P2O5,0
ALB,2019,P2O5,0
ALB,2010,K2O,0
ALB,2011,K2O,0
ALB,2012,K2O,0
ALB,2013,K2O,0
ALB,2014,K2O,0
ALB,2015,K2O,0
ALB,2016,K2O,0
ALB,2017,K2O,0
ALB,2018,K2O,0
ALB,2019,K2O,0
DZA,2010,N,0
DZA,2011,N,0
DZA,2012,N,0
DZA,2013,N,0
DZA,2014,N,0
DZA,2015,N,0
DZA,2016,N,0
DZA,2017,N,0
DZA,2018,N,0
DZA,2019,N,0
DZA,2010,P2O5,0
DZA,2011,P2O5,0
DZA,2012,P2O5,0
DZA,2013,P2O5,0
DZA,2014,P2O5,0
DZA,2015,P2O5,0
DZA,2016,P2O5,0
DZA,2017,P2O5,0
DZA,2018,P2O5,0
DZA,2019,P2O5,0
DZA,2010,K2O,0
DZA,2011,K2O,0
DZA,2012,K2O,0
DZA,2013,K2O,0
DZA,2014,K2O,0
DZA,2015,K2O,0
DZA,2016,K2O,0
DZA,2017,K2O,0
DZA,2018,K2O,0
DZA,2019,K2O,0
AGO,2010,N,0
AGO,2011,N,0
AGO,2012,N,0
AGO,2013,N,0
AGO,2014,N,0
AGO,2015,N,0
AGO,2016,N,0
AGO,2017,N,0
AGO,2018,N,0
AGO,2019,N,0
AGO,2010,P2O5,0
AGO,2011,P2O5,0
AGO,2012,P2O5,0
AGO,2013,P2O5,0
AGO,2014,P2O5,0
AGO,2015,P2O5,0
AGO,2016,P2O5,0
AGO,2017,P2O5,0
AGO,2018,P2O5,0
AGO,2019,P2O5,0
AGO,2010,K2O,0
AGO,2011,K2O,0
AGO,2012,K2O,0
AGO,2013,K2O,0
AGO,2014,K2O,0
AGO,2015,K2O,0
AGO,2016,K2O,0
AGO,2017,K2O,0
AGO,2018,K2O,0
AGO,2019,K2O,0
ATG,2010,N,0
ATG,2011,N,0
ATG,2012,N,0
ATG,2013,N,0
ATG,2014,N,0
ATG,2015,N,0
ATG,2016,N,0
ATG,2017,N,0
ATG,2018,N,0
ATG,2019,N,0
ATG,2010,P2O5,0
ATG,2011,P2O5,0
ATG,2012,P2O5,0
ATG,2013,P2O5,0
ATG,2014,P2O5,0
ATG,2015,P2O5,0
ATG,2016,P2O5,0
ATG,2017,P2O5,0
ATG,2018,P2O5,0
ATG,2019,P2O5,0
ATG,2010,K2O,0
ATG,2011,K2O,0
ATG,2012,K2O,0
ATG,2013,K2O,0
ATG,2014,K2O,0
ATG,2015,K2O,0
ATG,2016,K2O,0
ATG,2017,K2O,0
ATG,2018,K2O,0
ATG,2019,K2O,0
ARG,2010,N,46274.7
ARG,2011,N,51431.4
ARG,2012,N,44093.4
ARG,2013,N,47289.24
ARG,2014,N,47045.4912
ARG,2015,N,36208.8786
ARG,2016,N,55401.7104
ARG,2017,N,58550.5848
ARG,2018,N,69631.17
ARG,2019,N,76709.9292
ARG,2010,P2O5,23244.678
ARG,2011,P2O5,24640.140000000003
ARG,2012,P2O5,20253.052
ARG,2013,P2O5,20438.658000000003
ARG,2014,P2O5,19076.819280000003
ARG,2015,P2O5,14441.88352
ARG,2016,P2O5,22071.96326
ARG,2017,P2O5,21776.325440000004
ARG,2018,P2O5,23428.13418
ARG,2019,P2O5,25801.62522
ARG,2010,K2O,0
ARG,2011,K2O,0
ARG,2012,K2O,0
ARG,2013,K2O,0
ARG,2014,K2O,0
ARG,2015,K2O,0
ARG,2016,K2O,0
ARG,2017,K2O,0
ARG,2018,K2O,0
ARG,2019,K2O,0
ARM,2010,N,0
ARM,2011,N,0
ARM,2012,N,0
ARM,2013,N,0
ARM,2014,N,0
ARM,2015,N,0
ARM,2016,N,0
ARM,2017,N,0
ARM,2018,N,0
ARM,2019,N,0
ARM,2010,P2O5,0
ARM,2011,P2O5,0
ARM,2012,P2O5,0
ARM,2013,P2O5,0
ARM,2014,P2O5,0
ARM,2015,P2O5,0
ARM,2016,P2O5,0
ARM,2017,P2O5,0
ARM,2018,P2O5,0
ARM,2019,P2O5,0
ARM,2010,K2O,0
ARM,2011,K2O,0
ARM,2012,K2O,0
ARM,2013,K2O,0
ARM,2014,K2O,0
ARM,2015,K2O,0
ARM,2016,K2O,0
ARM,2017,K2O,0
ARM,2018,K2O,0
ARM,2019,K2O,0
AUS,2010,N,69706.877
AUS,2011,N,78023.39099999999
AUS,2012,N,79847.097
AUS,2013,N,86767.325
AUS,2014,N,99725.748
AUS,2015,N,92496.102
AUS,2016,N,104662.094
AUS,2017,N,106060.43899999998
AUS,2018,N,100196.336
AUS,2019,N,94969.103
AUS,2010,P2O5,287451.19411
AUS,2011,P2O5,307247.25587
AUS,2012,P2O5,308406.27090999996
AUS,2013,P2O5,293986.95898999996
AUS,2014,P2O5,316990.50873999996
AUS,2015,P2O5,323891.01352
AUS,2016,P2O5,330921.89772
AUS,2017,P2O5,342015.34085
AUS,2018,P2O5,333235.93175
AUS,2019,P2O5,334168.58538999996
AUS,2010,K2O,54155.63182
AUS,2011,K2O,58555.82986
AUS,2012,K2O,61298.83624
AUS,2013,K2O,68311.66674
AUS,2014,K2O,75470.9723
AUS,2015,K2O,78205.73414
AUS,2016,K2O,83249.95822
AUS,2017,K2O,89039.13794
AUS,2018,K2O,95744.09078
AUS,2019,K2O,93893.2975
AUT,2010,N,15680.547
AUT,2011,N,20197.923
AUT,2012,N,16905.733
AUT,2013,N,19376.865
AUT,2014,N,19309.394999999997
AUT,2015,N,22533.63752
AUT,2016,N,21213.737479999996
AUT,2017,N,20362.76086
AUT,2018,N,19572.50724
AUT,2019,N,16994.49757
AUT,2010,P2O5,2234.221
AUT,2011,P2O5,2956.068
AUT,2012,P2O5,2645.998
AUT,2013,P2O5,2995.458
AUT,2014,P2O5,3305.831
AUT,2015,P2O5,3196.2682200000004
AUT,2016,P2O5,3135.5854000000004
AUT,2017,P2O5,3194.1351
AUT,2018,P2O5,2874.87006
AUT,2019,P2O5,2676.49697
AUT,2010,K2O,3316.5519999999997
AUT,2011,K2O,4891.19
AUT,2012,K2O,4611.875999999999
AUT,2013,K2O,5051.508
AUT,2014,K2O,4623.378
AUT,2015,K2O,5437.95248
AUT,2016,K2O,4486.633419999999
AUT,2017,K2O,5409.23866
AUT,2018,K2O,4985.64272
AUT,2019,K2O,4594.16008
AZE,2010,N,0
AZE,2011,N,0
AZE,2012,N,0
AZE,2013,N,0
AZE,2014,N,0
AZE,2015,N,0
AZE,2016,N,0
AZE,2017,N,0
AZE,2018,N,0
AZE,2019,N,0
AZE,2010,P2O5,0
AZE,2011,P2O5,0
AZE,2012,P2O5,0
AZE,2013,P2O5,0
AZE,2014,P2O5,0
AZE,2015,P2O5,0
AZE,2016,P2O5,0
AZE,2017,P2O5,0
AZE,2018,P2O5,0
AZE,2019,P2O5,0
AZE,2010,K2O,0
AZE,2011,K2O,0
AZE,2012,K2O,0
AZE,2013,K2O,0
AZE,2014,K2O,0
AZE,2015,K2O,0
AZE,2016,K2O,0
AZE,2017,K2O,0
AZE,2018,K2O,0
AZE,2019,K2O,0
BHS,2012,N,0
BHS,2013,N,0
BHS,2014,N,0
BHS,2015,N,0
BHS,2016,N,0
BHS,2017,N,0
BHS,2018,N,0
BHS,2019,N,0
BHS,2012,P2O5,0
BHS,2013,P2O5,0
BHS,2014,P2O5,0
BHS,2015,P2O5,0
BHS,2016,P2O5,0
BHS,2017,P2O5,0
BHS,2018,P2O5,0
BHS,2019,P2O5,0
BHS,2012,K2O,0
BHS,2013,K2O,0
BHS,2014,K2O,0
BHS,2015,K2O,0
BHS,2016,K2O,0
BHS,2017,K2O,0
BHS,2018,K2O,0
BHS,2019,K2O,0
BHR,2010,N,0
BHR,2011,N,0
BHR,2012,N,0
BHR,2013,N,0
BHR,2014,N,0
BHR,2015,N,0
BHR,2016,N,0
BHR,2017,N,0
BHR,2018,N,0
BHR,2019,N,0
BHR,2010,P2O5,0
BHR,2011,P2O5,0
BHR,2012,P2O5,0
BHR,2013,P2O5,0
BHR,2014,P2O5,0
BHR,2015,P2O5,0
BHR,2016,P2O5,0
BHR,2017,P2O5,0
BHR,2018,P2O5,0
BHR,2019,P2O5,0
BHR,2010,K2O,0
BHR,2011,K2O,0
BHR,2012,K2O,0
BHR,2013,K2O,0
BHR,2014,K2O,0
BHR,2015,K2O,0
BHR,2016,K2O,0
BHR,2017,K2O,0
BHR,2018,K2O,0
BHR,2019,K2O,0
BGD,2010,N,0
BGD,2011,N,0
BGD,2012,N,0
BGD,2013,N,0
BGD,2014,N,0
BGD,2015,N,0
BGD,2016,N,0
BGD,2017,N,0
BGD,2018,N,0
BGD,2019,N,0
BGD,2010,P2O5,0
BGD,2011,P2O5,0
BGD,2012,P2O5,0
BGD,2013,P2O5,0
BGD,2014,P2O5,0
BGD,2015,P2O5,0
BGD,2016,P2O5,0
BGD,2017,P2O5,0
BGD,2018,P2O5,0
BGD,2019,P2O5,0
BGD,2010,K2O,0
BGD,2011,K2O,0
BGD,2012,K2O,0
BGD,2013,K2O,0
BGD,2014,K2O,0
BGD,2015,K2O,0
BGD,2016,K2O,0
BGD,2017,K2O,0
BGD,2018,K2O,0
BGD,2019,K2O,0
BRB,2010,N,0
BRB,2011,N,0
BRB,2012,N,0
BRB,2013,N,0
BRB,2014,N,0
BRB,2015,N,0
BRB,2016,N,0
BRB,2017,N,0
BRB,2018,N,0
BRB,2019,N,0
BRB,2010,P2O5,0
BRB,2011,P2O5,0
BRB,2012,P2O5,0
BRB,2013,P2O5,0
BRB,2014,P2O5,0
BRB,2015,P2O5,0
BRB,2016,P2O5,0
BRB,2017,P2O5,0
BRB,2018,P2O5,0
BRB,2019,P2O5,0
BRB,2010,K2O,0
BRB,2011,K2O,0
BRB,2012,K2O,0
BRB,2013,K2O,0
BRB,2014,K2O,0
BRB,2015,K2O,0
BRB,2016,K2O,0
BRB,2017,K2O,0
BRB,2018,K2O,0
BRB,2019,K2O,0
BLR,2010,N,43981.7
BLR,2011,N,49891.3
BLR,2012,N,46256.481
BLR,2013,N,44391.388
BLR,2014,N,37853.893
BLR,2015,N,36833.491
BLR,2016,N,28926.164
BLR,2017,N,33768.218
BLR,2018,N,33606.285
BLR,2019,N,33805.319
BLR,2010,P2O5,1402.2
BLR,2011,P2O5,1752.6
BLR,2012,P2O5,1327.542
BLR,2013,P2O5,1247.226
BLR,2014,P2O5,919.776
BLR,2015,P2O5,809.874
BLR,2016,P2O5,457.512
BLR,2017,P2O5,465.216
BLR,2018,P2O5,627.7860000000001
BLR,2019,P2O5,529.41
BLR,2010,K2O,55005
BLR,2011,K2O,59025
BLR,2012,K2O,54002.25
BLR,2013,K2O,51186.225
BLR,2014,K2O,45694.2
BLR,2015,K2O,39278.925
BLR,2016,K2O,30644.324999999997
BLR,2017,K2O,24855.6
BLR,2018,K2O,28695.525
BLR,2019,K2O,28784.7
BEL,2010,N,29623.481999999996
BEL,2011,N,28813.841999999997
BEL,2012,N,28601.225
BEL,2013,N,28962.622
BEL,2014,N,30429.316
BEL,2015,N,30655.253999999997
BEL,2016,N,29725.897999999997
BEL,2017,N,29808.444949999997
BEL,2018,N,30240.053999999996
BEL,2019,N,30279.324999999997
BEL,2010,P2O5,2809.82
BEL,2011,P2O5,2506.618
BEL,2012,P2O5,2506.5170000000003
BEL,2013,P2O5,2462.279
BEL,2014,P2O5,1684.5790000000002
BEL,2015,P2O5,1806.688
BEL,2016,P2O5,1894.457
BEL,2017,P2O5,1895.33469
BEL,2018,P2O5,1956.168
BEL,2019,P2O5,1935.059
BEL,2010,K2O,10217.042
BEL,2011,K2O,10056.156
BEL,2012,K2O,10463.27
BEL,2013,K2O,10002.196
BEL,2014,K2O,7926.723999999999
BEL,2015,K2O,8279.735999999999
BEL,2016,K2O,8496.286
BEL,2017,K2O,8586.315419999999
BEL,2018,K2O,8716.101999999999
BEL,2019,K2O,8692.104
BLZ,2010,N,0
BLZ,2011,N,0
BLZ,2012,N,0
BLZ,2013,N,0
BLZ,2014,N,0
BLZ,2015,N,0
BLZ,2016,N,0
BLZ,2017,N,0
BLZ,2018,N,0
BLZ,2019,N,0
BLZ,2010,P2O5,0
BLZ,2011,P2O5,0
BLZ,2012,P2O5,0
BLZ,2013,P2O5,0
BLZ,2014,P2O5,0
BLZ,2015,P2O5,0
BLZ,2016,P2O5,0
BLZ,2017,P2O5,0
BLZ,2018,P2O5,0
BLZ,2019,P2O5,0
BLZ,2010,K2O,0
BLZ,2011,K2O,0
BLZ,2012,K2O,0
BLZ,2013,K2O,0
BLZ,2014,K2O,0
BLZ,2015,K2O,0
BLZ,2016,K2O,0
BLZ,2017,K2O,0
BLZ,2018,K2O,0
BLZ,2019,K2O,0
BEN,2010,N,0
BEN,2011,N,0
BEN,2012,N,0
BEN,2013,N,0
BEN,2014,N,0
BEN,2015,N,0
BEN,2016,N,0
BEN,2017,N,0
BEN,2018,N,0
BEN,2019,N,0
BEN,2010,P2O5,0
BEN,2011,P2O5,0
BEN,2012,P2O5,0
BEN,2013,P2O5,0
BEN,2014,P2O5,0
BEN,2015,P2O5,0
BEN,2016,P2O5,0
BEN,2017,P2O5,0
BEN,2018,P2O5,0
BEN,2019,P2O5,0
BEN,2010,K2O,0
BEN,2011,K2O,0
BEN,2012,K2O,0
BEN,2013,K2O,0
BEN,2014,K2O,0
BEN,2015,K2O,0
BEN,2016,K2O,0
BEN,2017,K2O,0
BEN,2018,K2O,0
BEN,2019,K2O,0
BMU,2013,N,0
BMU,2014,N,0
BMU,2015,N,0
BMU,2016,N,0
BMU,2017,N,0
BMU,2018,N,0
BMU,2019,N,0
BMU,2013,P2O5,0
BMU,2014,P2O5,0
BMU,2015,P2O5,0
BMU,2016,P2O5,0
BMU,2017,P2O5,0
BMU,2018,P2O5,0
BMU,2019,P2O5,0
BMU,2013,K2O,0
BMU,2014,K2O,0
BMU,2015,K2O,0
BMU,2016,K2O,0
BMU,2017,K2O,0
BMU,2018,K2O,0
BMU,2019,K2O,0
BTN,2010,N,0
BTN,2011,N,0
BTN,2012,N,0
BTN,2013,N,0
BTN,2014,N,0
BTN,2015,N,0
BTN,2016,N,0
BTN,2017,N,0
BTN,2018,N,0
BTN,2019,N,0
BTN,2010,P2O5,0
BTN,2011,P2O5,0
BTN,2012,P2O5,0
BTN,2013,P2O5,0
BTN,2014,P2O5,0
BTN,2015,P2O5,0
BTN,2016,P2O5,0
BTN,2017,P2O5,0
BTN,2018,P2O5,0
BTN,2019,P2O5,0
BTN,2010,K2O,0
BTN,2011,K2O,0
BTN,2012,K2O,0
BTN,2013,K2O,0
BTN,2014,K2O,0
BTN,2015,K2O,0
BTN,2016,K2O,0
BTN,2017,K2O,0
BTN,2018,K2O,0
BTN,2019,K2O,0
BOL,2010,N,0
BOL,2011,N,0
BOL,2012,N,0
BOL,2013,N,0
BOL,2014,N,0
BOL,2015,N,0
BOL,2016,N,0
BOL,2017,N,0
BOL,2018,N,0
BOL,2019,N,0
BOL,2010,P2O5,0
BOL,2011,P2O5,0
BOL,2012,P2O5,0
BOL,2013,P2O5,0
BOL,2014,P2O5,0
BOL,2015,P2O5,0
BOL,2016,P2O5,0
BOL,2017,P2O5,0
BOL,2018,P2O5,0
BOL,2019,P2O5,0
BOL,2010,K2O,0
BOL,2011,K2O,0
BOL,2012,K2O,0
BOL,2013,K2O,0
BOL,2014,K2O,0
BOL,2015,K2O,0
BOL,2016,K2O,0
BOL,2017,K2O,0
BOL,2018,K2O,0
BOL,2019,K2O,0
BIH,2010,N,0
BIH,2011,N,0
BIH,2012,N,0
BIH,2013,N,0
BIH,2014,N,0
BIH,2015,N,0
BIH,2016,N,0
BIH,2017,N,0
BIH,2018,N,0
BIH,2019,N,0
BIH,2010,P2O5,0
BIH,2011,P2O5,0
BIH,2012,P2O5,0
BIH,2013,P2O5,0
BIH,2014,P2O5,0
BIH,2015,P2O5,0
BIH,2016,P2O5,0
BIH,2017,P2O5,0
BIH,2018,P2O5,0
BIH,2019,P2O5,0
BIH,2010,K2O,0
BIH,2011,K2O,0
BIH,2012,K2O,0
BIH,2013,K2O,0
BIH,2014,K2O,0
BIH,2015,K2O,0
BIH,2016,K2O,0
BIH,2017,K2O,0
BIH,2018,K2O,0
BIH,2019,K2O,0
BWA,2010,N,0
BWA,2011,N,0
BWA,2012,N,0
BWA,2013,N,0
BWA,2014,N,0
BWA,2015,N,0
BWA,2016,N,0
BWA,2017,N,0
BWA,2018,N,0
BWA,2019,N,0
BWA,2010,P2O5,0
BWA,2011,P2O5,0
BWA,2012,P2O5,0
BWA,2013,P2O5,0
BWA,2014,P2O5,0
BWA,2015,P2O5,0
BWA,2016,P2O5,0
BWA,2017,P2O5,0
BWA,2018,P2O5,0
BWA,2019,P2O5,0
BWA,2010,K2O,0
BWA,2011,K2O,0
BWA,2012,K2O,0
BWA,2013,K2O,0
BWA,2014,K2O,0
BWA,2015,K2O,0
BWA,2016,K2O,0
BWA,2017,K2O,0
BWA,2018,K2O,0
BWA,2019,K2O,0
BRA,2010,N,61829.266200000005
BRA,2011,N,76459.3334
BRA,2012,N,69121.43460000001
BRA,2013,N,81348.9866
BRA,2014,N,90595.5336
BRA,2015,N,70044.2376
BRA,2016,N,72640.6912
BRA,2017,N,91130.357
BRA,2018,N,91878.8024
BRA,2019,N,98234.8766
BRA,2010,P2O5,29768.355269999996
BRA,2011,P2O5,38603.30535
BRA,2012,P2O5,36788.60870999999
BRA,2013,P2O5,44306.02664999999
BRA,2014,P2O5,45882.88569
BRA,2015,P2O5,38907.12438
BRA,2016,P2O5,35863.0632
BRA,2017,P2O5,41166.072539999994
BRA,2018,P2O5,45962.446679999994
BRA,2019,P2O5,43742.31966
BRA,2010,K2O,16102.83752
BRA,2011,K2O,19875.14524
BRA,2012,K2O,18291.1204
BRA,2013,K2O,20627.94284
BRA,2014,K2O,22941.84992
BRA,2015,K2O,19938.40292
BRA,2016,K2O,22507.253640000003
BRA,2017,K2O,25024.4014
BRA,2018,K2O,26742.432920000003
BRA,2019,K2O,27096.57656
BRN,2010,N,0
BRN,2011,N,0
BRN,2012,N,0
BRN,2013,N,0
BRN,2014,N,0
BRN,2015,N,0
BRN,2016,N,0
BRN,2017,N,0
BRN,2018,N,0
BRN,2019,N,0
BRN,2010,P2O5,0
BRN,2011,P2O5,0
BRN,2012,P2O5,0
BRN,2013,P2O5,0
BRN,2014,P2O5,0
BRN,2015,P2O5,0
BRN,2016,P2O5,0
BRN,2017,P2O5,0
BRN,2018,P2O5,0
BRN,2019,P2O5,0
BRN,2010,K2O,0
BRN,2011,K2O,0
BRN,2012,K2O,0
BRN,2013,K2O,0
BRN,2014,K2O,0
BRN,2015,K2O,0
BRN,2016,K2O,0
BRN,2017,K2O,0
BRN,2018,K2O,0
BRN,2019,K2O,0
BGR,2010,N,46732.316999999995
BGR,2011,N,64185.594999999994
BGR,2012,N,42385
BGR,2013,N,50581.91299999999
BGR,2014,N,51310.242999999995
BGR,2015,N,57011.458
BGR,2016,N,63302.94899999999
BGR,2017,N,60743.759999999995
BGR,2018,N,58703.916999999994
BGR,2019,N,60980.077999999994
BGR,2010,P2O5,2842.9480000000003
BGR,2011,P2O5,4926.780000000001
BGR,2012,P2O5,4949
BGR,2013,P2O5,5264.423000000001
BGR,2014,P2O5,5481.068
BGR,2015,P2O5,6659.031000000001
BGR,2016,P2O5,8344.923
BGR,2017,P2O5,6843.06815
BGR,2018,P2O5,7703.71743
BGR,2019,P2O5,7754.874940000001
BGR,2010,K2O,1552.7699999999998
BGR,2011,K2O,1806.666
BGR,2012,K2O,3407.9999999999995
BGR,2013,K2O,4996.696
BGR,2014,K2O,4036.918
BGR,2015,K2O,4645.388
BGR,2016,K2O,4829.704
BGR,2017,K2O,5241.0779999999995
BGR,2018,K2O,6094.213999999999
BGR,2019,K2O,6094.213999999999
BFA,2010,N,0
BFA,2011,N,0
BFA,2012,N,0
BFA,2013,N,0
BFA,2014,N,0
BFA,2015,N,0
BFA,2016,N,0
BFA,2017,N,0
BFA,2018,N,0
BFA,2019,N,0
BFA,2010,P2O5,0
BFA,2011,P2O5,0
BFA,2012,P2O5,0
BFA,2013,P2O5,0
BFA,2014,P2O5,0
BFA,2015,P2O5,0
BFA,2016,P2O5,0
BFA,2017,P2O5,0
BFA,2018,P2O5,0
BFA,2019,P2O5,0
BFA,2010,K2O,0
BFA,2011,K2O,0
BFA,2012,K2O,0
BFA,2013,K2O,0
BFA,2014,K2O,0
BFA,2015,K2O,0
BFA,2016,K2O,0
BFA,2017,K2O,0
BFA,2018,K2O,0
BFA,2019,K2O,0
BDI,2010,N,0
BDI,2011,N,0
BDI,2012,N,0
BDI,2013,N,0
BDI,2014,N,0
BDI,2015,N,0
BDI,2016,N,0
BDI,2017,N,0
BDI,2018,N,0
BDI,2019,N,0
BDI,2010,P2O5,0
BDI,2011,P2O5,0
BDI,2012,P2O5,0
BDI,2013,P2O5,0
BDI,2014,P2O5,0
BDI,2015,P2O5,0
BDI,2016,P2O5,0
BDI,2017,P2O5,0
BDI,2018,P2O5,0
BDI,2019,P2O5,0
BDI,2010,K2O,0
BDI,2011,K2O,0
BDI,2012,K2O,0
BDI,2013,K2O,0
BDI,2014,K2O,0
BDI,2015,K2O,0
BDI,2016,K2O,0
BDI,2017,K2O,0
BDI,2018,K2O,0
BDI,2019,K2O,0
KHM,2010,N,0
KHM,2011,N,0
KHM,2012,N,0
KHM,2013,N,0
KHM,2014,N,0
KHM,2015,N,0
KHM,2016,N,0
KHM,2017,N,0
KHM,2018,N,0
KHM,2019,N,0
KHM,2010,P2O5,0
KHM,2011,P2O5,0
KHM,2012,P2O5,0
KHM,2013,P2O5,0
KHM,2014,P2O5,0
KHM,2015,P2O5,0
KHM,2016,P2O5,0
KHM,2017,P2O5,0
KHM,2018,P2O5,0
KHM,2019,P2O5,0
KHM,2010,K2O,0
KHM,2011,K2O,0
KHM,2012,K2O,0
KHM,2013,K2O,0
KHM,2014,K2O,0
KHM,2015,K2O,0
KHM,2016,K2O,0
KHM,2017,K2O,0
KHM,2018,K2O,0
KHM,2019,K2O,0
CMR,2010,N,0
CMR,2011,N,0
CMR,2012,N,0
CMR,2013,N,0
CMR,2014,N,0
CMR,2015,N,0
CMR,2016,N,0
CMR,2017,N,0
CMR,2018,N,0
CMR,2019,N,0
CMR,2010,P2O5,0
CMR,2011,P2O5,0
CMR,2012,P2O5,0
CMR,2013,P2O5,0
CMR,2014,P2O5,0
CMR,2015,P2O5,0
CMR,2016,P2O5,0
CMR,2017,P2O5,0
CMR,2018,P2O5,0
CMR,2019,P2O5,0
CMR,2010,K2O,0
CMR,2011,K2O,0
CMR,2012,K2O,0
CMR,2013,K2O,0
CMR,2014,K2O,0
CMR,2015,K2O,0
CMR,2016,K2O,0
CMR,2017,K2O,0
CMR,2018,K2O,0
CMR,2019,K2O,0
CAN,2010,N,49230.336
CAN,2011,N,59771.664
CAN,2012,N,66905.1864
CAN,2013,N,59064
CAN,2014,N,61032
CAN,2015,N,61944
CAN,2016,N,59064
CAN,2017,N,59304
CAN,2018,N,66456
CAN,2019,N,61632
CAN,2010,P2O5,0
CAN,2011,P2O5,0
CAN,2012,P2O5,0
CAN,2013,P2O5,0
CAN,2014,P2O5,0
